gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,-0.41197702960271265,1,1,-0.32137325099108793,-0.4767246739078187,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1.4649279188900164,1,1,1.3094761616696,2.122917204898706,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,0.8528936965554309,1,1,0.8905423675916253,1.1572833406729544,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,1,0,-0.16716334066887842,1,0,-1.4584792634884485,-0.7498318974103316,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,0.6080800076215966,1,0,1.1748188707159652,1.106139499727949,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1,-1.1464180964042154,1,0,0.6544764995000677,-0.8516316502019944,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.12636105917990603,1,1,0.7126617486775643,0.08284128751563435,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,1.0161028225113204,1,1,-1.4884031059225895,-0.48036196355004807,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,1.424125637401044,1,1,1.3643365394655256,2.100738609519259,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,0.03684806677598344,1,1,0.8739180106837692,0.3265175149496208,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.1464180964042154,1,1,-0.3014240227016608,-0.8937931600183234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,1,1.2201142299561822,0,0,-0.5208655338853617,0.3349232025984314,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,0,0,0.6080800076215966,1,0,0.7026871345328506,0.7934656620685024,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,0.8120914150664585,1,0,-0.35295952911601475,0.23826888393480042,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0,-0.5751861555586021,1,1,1.0501361939070442,-0.2253302952817846,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.1872203778931878,1,1,-1.486740670231804,-0.9692669200945824,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,-0.9016044074703811,1,0,-1.3155097940808858,-0.900269309869122,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,0,1.6281370448459058,1,1,1.755008926800145,2.783861525801613,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,-1.2280226593821602,1,1,0.24219244818523553,-0.9393701735230875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.07765034826495582,1,0,1.2130548916040342,0.5650261296601962,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-0.779197563003464,1,1,1.080060036341185,-0.4515297895567667,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.1872203778931878,1,1,0.182344763316953,-0.9109372142466362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.6975930000255193,1,1,0.4998699802570058,-0.48677157761470835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.9424066889593534,1,1,0.9869636376571906,-0.6395599211837201,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.9016044074703811,1,1,-0.11356878964288612,-0.7203343655556669,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,1.5057302003789887,1,1,0.08426105756060213,1.0310427757731406,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1,0,0,0.03684806677598344,0,1,-0.3246981223726592,-0.19951441026010805,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.9832089704483259,1,1,0.18566963469852454,-0.7499871475779878,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,-0.8199998444924363,1,0,-1.3005478728638151,-0.8777358569636037,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,1.301718792934127,1,0,-1.4900655416133752,-0.44948935878185753,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,1.4649279188900164,1,0,-1.2922356944098872,-0.1914857587327482,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,0.07765034826495582,1,1,0.6544764995000677,0.2911870125101613,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,1,0,1.5873347633569335,1,0,-1.3138473583901,-0.15635486365170378,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-0.24876790364682316,1,1,0.1557457922643833,-0.19421372596442013,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2280226593821602,1,0,0.3502507680863005,-0.9343134537765735,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,1.301718792934127,1,1,-1.4850782345410183,-0.43445227111459234,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,1.546532481867961,0,0,-0.13351801793231355,0.8362259939600765,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,-0.7383952815144916,0,1,-0.5990000113522856,-0.7011942377432039,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,1.5873347633569335,1,1,1.4840319092020895,2.3989741815866856,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0,1.0569051040002928,1,1,1.2928518047617439,1.669675429724323,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,0,0,-1.2688249408711325,1,1,0.7093368772959932,-0.9615709474979143,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,-0.24876790364682316,1,1,-1.473441184705519,-0.7751820319290398,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,0,0,-1.0240112519372981,1,0,0.40178627450065446,-0.7762022473164945,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.41197702960271265,1,1,0.6578013708816393,-0.19141922294660982,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,-1.2280226593821602,1,1,0.9919509447295477,-0.9252867654571385,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,1,1.5873347633569335,1,0,0.747572898184062,1.778860654777342,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,0.28166175570981766,1,1,1.3726487179194535,0.9010318496588214,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2280226593821602,1,0,-0.6089746254969995,-0.9639440572035151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.7383952815144916,1,1,0.6910500846973515,-0.49426794285296144,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,-0.7383952815144916,1,1,0.8406692968680568,-0.463594945443186,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,0.5264754446436519,1,1,1.2130548916040342,1.1029457819933086,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,-1.2688249408711325,1,1,-0.5241904052669331,-0.978027465269464,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.20796562215785078,1,1,0.692712520388137,-0.04519574360991442,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,1.1385096669782375,0,0,-0.15014237484016968,0.5929268026475406,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,-1.0648135334262705,1,0,-1.4850782345410183,-0.950060256495981,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,0.9344982595333756,1,0,-1.4967152843765177,-0.48803575755133677,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,0,-1.1464180964042154,1,1,1.1714939993343938,-0.8453772863049902,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.0447564962019613,1,1,0.8755804463745547,0.2624435528983979,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.424125637401044,1,1,1.2828771906170302,2.05496198865608,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,-1.2688249408711325,0,1,-1.327146843916385,-0.988739726837737,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.779197563003464,1,0,0.29871526167194606,-0.5863756494638057,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.0240112519372981,1,0,-1.500040155758089,-0.9497719347560482,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,-1.2688249408711325,1,1,-1.4634665705608054,-0.9905583716588516,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.8120914150664585,1,1,1.2745650121631023,1.2795317584044676,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,1.0161028225113204,1,1,1.6153643287741533,1.8681073225842375,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,1,-0.5751861555586021,1,0,-1.460141699179234,-0.8412298889690336,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.2895701851357955,1,1,1.1681691279528228,0.05125896769530161,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,-0.3711747481137403,1,1,-0.3014240227016608,-0.4299500162525645,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,0.4040686001767348,1,1,0.4516593452242229,0.5014622753027004,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,-1.2280226593821602,1,0,-0.632248725167998,-0.9598853742490762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
